PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
5512,2508,-0.8221628148328185,-0.3058517961465125,-0.27475988380013605,-0.16149949442191408,-0.2706259042558427,0.6619908971256483,1606,False,False,False,False,False,True,False
5513,2368,0.8514097450903039,-0.32099227577457695,0.052369513982444105,-0.2835786325139853,-0.2706259042558427,-0.17482462390053513,2096,True,False,False,False,False,True,False
5514,2368,1.8276604050454586,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.17984142860686916,0.5385407675748941,6257,True,False,False,False,False,True,False
5515,2368,0.014623465128742697,-0.33310465947702855,1.2198830543444112,-0.2718724137928278,-0.25285598974449314,-0.25771256802747006,3367,True,False,False,False,False,True,False
5516,6488,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.5183583000480787,-0.26300328786535954,291,False,False,False,False,False,True,False
5517,6488,-0.4037696748520379,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6248,True,False,False,True,False,False,False
5518,6488,0.22382003511913298,6.5073640364825085,0.2917630579536043,-0.2835786325139853,-0.18799580177806718,-0.26300328786535954,1538,False,False,False,False,False,True,False
5519,6488,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,1.3400848230151479,4102,False,False,False,False,False,True,False
5520,6488,-0.26430529485844434,-0.33310465947702855,-0.2810267305009518,1.2081280959535148,-0.2706259042558427,-0.26300328786535954,2999,True,False,False,False,False,True,False
5521,2511,-0.33403748485524115,-0.3179641798489641,-0.25031918166695477,-0.2835786325139853,1.0594521969186734,-0.25418542146887707,7395,False,False,True,False,False,True,False
5522,1800,0.08435565512553946,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1801,False,False,True,True,False,True,False
5523,1801,1.4789994550614747,0.8493667994748083,-0.27977336116078866,-0.2835786325139853,-0.2164276649962265,-0.26300328786535954,70,True,False,False,False,True,False,False
5524,2513,1.5487316450582715,-0.028781018952932263,0.0786902701258701,-0.21668595410737093,-0.2706259042558427,-0.25330363482922885,6755,False,False,False,False,False,True,False
5525,2515,-0.12484091486485083,1.6820931790183555,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8382,False,False,True,False,False,False,False
5526,2515,0.4330166051095233,0.8024313126278084,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.6760994833600201,8289,False,False,True,False,False,True,False
5527,6487,1.3395350750678812,-0.33310465947702855,-0.2810267305009518,1.0375517660166482,1.8333319738879477,0.8762650505601716,4887,False,False,False,False,False,True,False
5528,6490,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,493,True,False,False,True,False,True,False
5529,6489,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1244,True,False,False,True,True,False,False
5530,6492,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3179,True,False,False,True,True,False,False
5531,784,-0.26430529485844434,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,414,True,True,False,False,False,False,False
5532,6493,0.8514097450903039,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5052,True,False,False,True,False,False,False
5533,2517,2.3157857350230358,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3083,True,False,True,True,False,True,False
5534,2517,0.08435565512553946,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3049,True,False,True,True,False,True,False
5535,2517,-1.5892169047975828,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3434,True,False,True,True,False,True,False
5536,2518,-0.961627194826412,-0.33310465947702855,-0.2559593436976889,-0.2835786325139853,-0.2706259042558427,0.47681570279951707,4674,False,False,False,False,False,False,False
5537,1151,0.3632844151127265,-0.08782888950238378,-0.2810267305009518,0.8703200700001124,-0.24574802393995332,-0.26300328786535954,4026,False,False,True,False,True,False,False
5538,1803,0.3632844151127265,0.004528036228809622,-0.2810267305009518,-0.2618385120318356,0.18606089868584152,-0.22685003563978154,8059,False,False,False,False,False,True,False
5539,6495,-0.4037696748520379,-0.30887989207212535,0.14950563784508764,-0.2819063155538199,-0.2697374085302752,-0.26300328786535954,2678,True,False,False,False,False,True,False
5540,6491,1.5487316450582715,-0.33310465947702855,-0.2810267305009518,0.062590978240244,0.03768211251607251,-0.03197518827751964,2471,False,False,False,False,False,True,False
5541,6498,2.385517925019833,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8344,True,False,False,True,True,False,False
5542,2372,0.9211419350871006,-0.20592463060128682,-0.035366339828975864,0.21811645553562237,-0.2706259042558427,-0.26300328786535954,6167,True,False,False,False,False,True,False
5543,2374,-0.682698434839225,-0.33310465947702855,0.1676794932774532,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5135,True,False,False,False,False,False,False
5544,6499,-1.6589490947943797,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,529,True,False,False,True,False,True,False
5545,6499,-1.8681456647847698,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3921,True,False,False,True,False,False,False
5546,6501,-0.961627194826412,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2289,True,False,False,True,False,True,False
5547,1160,0.5027487951063201,-0.33310465947702855,-0.27726662248046235,-0.2835786325139853,-0.2697374085302752,0.9776705141197195,1014,False,True,False,False,False,True,False
5548,1816,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.21835827106753627,-0.2706259042558427,0.3974549052311751,3202,False,False,False,False,False,True,False
5549,1818,-0.682698434839225,-0.3300765635514157,-0.27914667649070707,0.4689639995604262,-0.089372776240077,-0.26300328786535954,5365,True,False,False,False,False,True,False
5550,81,-0.19457310486164758,-0.33310465947702855,1.2399369637870215,-0.25849387811150487,-0.26618342562800534,-0.26300328786535954,6262,True,True,False,False,False,False,False
5551,2519,0.29355222511592977,-0.260430357262319,-0.2221183715132841,0.980692989371026,0.003030779218940827,-0.26300328786535954,1598,False,False,False,False,False,True,False
5552,6494,0.6422131750999136,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7963,True,False,False,True,False,True,False
5553,2521,-0.47350186484883466,-0.33310465947702855,-0.2810267305009518,1.152941636268058,-0.21553916927065903,-0.26300328786535954,1304,False,False,False,False,False,True,False
5554,6497,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2647,False,False,False,False,False,True,False
5555,2376,0.08435565512553946,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6022,True,False,True,True,False,False,False
5556,2523,1.5487316450582715,-0.10296936913044828,-0.24655907364646537,-0.2417707085098513,-0.20487722056384927,-0.008166949007017055,5908,False,False,False,False,False,True,False
5557,350,0.014623465128742697,-0.33310465947702855,0.7492428671131512,-0.2835786325139853,-0.2706259042558427,3.070150210005002,525,False,True,False,False,False,True,False
5558,350,-0.8918950048296153,-0.33310465947702855,0.9735959790023537,-0.2835786325139853,-0.18533031460136473,-0.2021600097296307,5426,True,True,False,False,False,True,False
5559,350,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.05649843439408027,3.931655756941337,7501,False,True,False,False,False,True,False
5560,312,-0.33403748485524115,-0.33310465947702855,1.236176855766532,-0.2835786325139853,0.3735334967805796,1.7651059833256013,2454,False,True,False,False,False,False,False
5561,312,-0.4037696748520379,-0.33310465947702855,-0.21271810146206052,-0.2835786325139853,4.003038535723732,-0.24095862187415343,5893,False,True,False,False,False,True,False
5562,312,1.2000706950742877,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4750,True,True,False,True,False,False,False
5563,312,1.409267265064678,-0.33310465947702855,0.5111026924821542,-0.2835786325139853,4.592999697500538,-0.17129747734194217,173,False,True,False,False,False,False,False
5564,312,-0.8221628148328185,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7519,True,True,False,True,False,True,False
5565,312,0.4330166051095233,-0.32704846762580275,2.1360960420036683,0.258252062579591,0.5281317530293209,0.06766670200273192,3514,False,True,False,False,False,False,False
5566,312,0.9908741250838974,-0.33310465947702855,0.7880973166582086,-0.2835786325139853,-0.027178075450353462,1.5499500432514297,4316,False,True,False,False,False,False,False
5567,1805,-0.6129662448424282,-0.10751151301886762,-0.2653596137489125,0.6512465482184504,-0.25196749401892565,-0.23390432875696748,1002,True,False,False,False,False,True,False
5568,351,-0.33403748485524115,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5769,True,True,False,True,False,False,False
5569,351,-0.05510872486805407,-0.33310465947702855,0.35443152496176145,-0.2835786325139853,1.9177390678168582,0.19288040483278254,8381,False,True,False,False,False,True,False
5570,351,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6891,True,True,False,True,False,False,False
5571,83,0.7119453650967104,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,1.3766451709462633,-0.11221777248550983,171,False,True,False,False,False,False,False
5572,2379,0.3632844151127265,2.0091275389845484,0.02291533448861026,-0.12136388737794547,-0.21820465644736145,-0.26300328786535954,7556,False,False,True,False,False,True,False
5573,6500,0.014623465128742697,-0.1983543907872546,0.8000043253897585,-0.2835786325139853,-0.2706259042558427,-0.26035792794641477,4381,True,False,False,False,False,True,False
5574,1820,-1.0313593848232088,-0.33310465947702855,-0.2810267305009518,-0.19661815058538662,-0.2706259042558427,-0.26300328786535954,5479,True,False,False,False,False,False,False
5575,6505,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1186,True,False,False,True,False,True,False
5576,1822,0.08435565512553946,0.6177174611654216,-0.2810267305009518,0.6261617938159699,-0.2706259042558427,-0.1518981712696808,4965,False,False,False,False,False,True,False
5577,1824,-0.12484091486485083,-0.22409320615496423,0.2917630579536043,-0.2835786325139853,-0.2706259042558427,-0.25683078138782184,414,True,False,False,False,False,True,False
5578,6508,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,159,True,False,False,True,True,False,False
5579,6511,-1.5194847148007862,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4834,True,False,False,True,False,True,False
5580,6511,0.3632844151127265,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7959,True,False,False,True,False,False,False
5581,6511,1.2698028850710845,-0.08631484153957733,-0.27977336116078866,-0.26518314595216635,0.2562520610056724,-0.26300328786535954,113,True,False,False,False,True,False,False
5582,1825,-0.682698434839225,0.12110972936490622,-0.27789330715054394,0.7900488559121751,-0.2706259042558427,-0.26300328786535954,7906,False,False,True,False,False,True,False
5583,1827,1.6184638350550682,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4720,True,True,False,True,False,True,False
5584,1155,-0.682698434839225,0.81454369633026,-0.014685745716284015,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1766,False,False,True,False,False,True,False
5585,2381,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1401,True,False,True,True,False,True,False
5586,1807,0.22382003511913298,-0.33310465947702855,-0.27789330715054394,-0.2835786325139853,-0.21376217781952406,-0.26300328786535954,7676,False,False,False,False,False,True,False
5587,2382,-0.5432340548456314,0.30733762879009946,-0.2810267305009518,0.00405988463445644,-0.2706259042558427,-0.26300328786535954,6136,False,False,False,False,False,False,False
5588,2384,-0.47350186484883466,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6500,True,False,True,False,False,False,False
5589,1832,-1.1010915748200056,-0.09539912931641603,-0.2810267305009518,1.72152940272428,-0.2706259042558427,-0.2506582749102841,2765,False,False,True,False,False,True,False
5590,1834,-0.26430529485844434,2.8357977266768697,-0.2810267305009518,-0.2735447307529931,-0.2706259042558427,-0.26300328786535954,4969,False,False,True,False,False,True,False
5591,1835,0.29355222511592977,0.9326394374291631,-0.2810267305009518,-0.02436950368835466,-0.24308253676325087,-0.26300328786535954,3935,False,False,True,False,False,True,False
5592,2386,-0.12484091486485083,1.754767481233065,-0.2810267305009518,0.40876058899447326,-0.2706259042558427,0.44683495705147674,3130,False,False,True,False,False,True,False
5593,1809,-0.5432340548456314,-0.31493608392335115,-0.2810267305009518,-0.2835786325139853,1.2025000087350375,-0.26300328786535954,3713,False,False,False,False,False,True,False
5594,315,-0.8221628148328185,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,754,True,True,False,True,False,False,False
5595,315,-0.961627194826412,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8440,True,True,False,True,False,False,False
5596,315,2.0368569750358487,-0.3300765635514157,2.139229465354076,-0.2835786325139853,1.0461247610351612,-0.19863286317103773,5359,False,True,False,False,False,False,True
5597,1156,0.014623465128742697,-0.3315906115142221,1.4793305077581818,-0.12136388737794547,-0.2164276649962265,0.8189489189830357,6930,False,True,False,False,False,True,False
5598,1156,0.3632844151127265,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2055,True,True,False,True,False,True,False
5599,786,-0.05510872486805407,-0.33310465947702855,2.7145259924889587,2.6613715343372117,-0.2697374085302752,-0.0452019878722433,2750,True,True,False,False,False,True,False
5600,786,0.014623465128742697,4.534559540945706,0.47788840496783097,-0.27688936467332387,-0.2644064341768704,0.10470174086795815,283,True,True,False,False,False,True,False
5601,786,-0.26430529485844434,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5501,True,True,False,True,False,False,False
5602,2525,-0.4037696748520379,-0.16353128764270625,0.46096791887562855,-0.044437307210338964,-0.2688489128047078,0.2528418963288631,6317,False,False,True,False,False,False,False
5603,6502,-0.47350186484883466,-0.33310465947702855,-0.2559593436976889,0.868647753039947,-0.2706259042558427,-0.19334214333314825,6622,True,False,False,False,False,True,False
5604,6503,0.6422131750999136,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4427,True,False,False,True,False,False,False
5605,6503,0.6422131750999136,-0.33310465947702855,0.21029405084300004,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2505,True,False,False,False,False,True,False
5606,6503,-2.0076100447783634,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1386,False,False,False,False,False,True,False
5607,2527,-0.12484091486485083,-0.30736584410931894,-0.2810267305009518,-0.2835786325139853,-0.22708961370303626,0.5015057287096679,3706,False,False,False,False,False,True,False
5608,6513,-2.0076100447783634,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4202,True,False,False,True,False,True,False
5609,2389,0.5724809851031168,-0.33310465947702855,0.15639916921598493,-0.2835786325139853,-0.2706259042558427,-0.25771256802747006,4821,False,False,False,False,False,False,False
5610,6513,-1.8681456647847698,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8036,True,False,False,False,False,True,False
5611,353,0.7816775550935071,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,414,True,True,False,True,False,False,False
5612,2531,1.2698028850710845,0.3451888278602607,-0.2810267305009518,1.2064557789933494,-0.2706259042558427,-0.05578342754802222,4223,False,False,True,False,False,True,False
5613,2390,0.3632844151127265,-0.33310465947702855,-0.2741331991300545,0.7365347131868837,0.2544750695545374,0.41509063802414,2723,True,False,False,False,False,True,False
5614,2391,0.9908741250838974,1.3111514281307755,-0.2785199918206255,0.054229393439417205,0.08566088169671639,-0.26300328786535954,414,False,False,True,False,False,True,False
5615,1162,-0.5432340548456314,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2004,True,False,True,True,False,False,False
5616,1813,0.9908741250838974,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6236,True,True,False,True,False,False,False
5617,1158,0.29355222511592977,4.345303545594899,-0.2810267305009518,1.0676534712996246,-0.2706259042558427,-0.26300328786535954,5667,False,False,True,False,False,True,False
5618,355,-0.05510872486805407,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,845,True,True,False,False,False,True,False
5619,355,1.967124785039052,-0.03029506691573871,-0.27538656847021764,-0.2835786325139853,-0.2706259042558427,21.01715368676571,414,False,True,False,False,False,False,False
5620,355,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,278,True,True,False,False,False,True,False
5621,355,1.2000706950742877,-0.33310465947702855,1.7613386092948888,0.9890545741718528,3.6591906899291176,-0.26300328786535954,3659,False,True,False,False,False,True,False
5622,788,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2688489128047078,-0.25506720810852535,149,True,True,False,False,False,False,False
5623,2395,-0.12484091486485083,0.33459049212061553,-0.2810267305009518,0.38033120067166215,0.14785558248643993,-0.26300328786535954,3749,False,False,True,False,False,True,False
5624,2395,-1.8681456647847698,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6413,True,False,False,False,False,True,False
5625,2395,-2.0076100447783634,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1508,True,False,True,False,False,True,False
5626,2535,-0.26430529485844434,1.8501525028898713,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.25154006154993236,7210,False,False,True,False,False,True,True
5627,2535,1.2698028850710845,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,343,True,False,True,True,False,True,False
5628,1164,0.6422131750999136,1.4958652795931622,-0.2810267305009518,-0.2618385120318356,-0.23686306668427853,-0.26300328786535954,3240,True,False,True,False,True,False,False
5629,1814,-0.33403748485524115,0.5071919598805508,-0.2810267305009518,0.7499132488682065,-0.2706259042558427,-0.26300328786535954,219,False,False,True,False,False,True,False
5630,2537,-0.33403748485524115,0.08477257825755144,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.16819037892263172,4507,True,False,False,False,False,True,False
5631,1165,-0.26430529485844434,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8471,True,True,False,False,False,True,False
5632,6515,0.014623465128742697,-0.33310465947702855,-0.27789330715054394,-0.2735447307529931,-0.2706259042558427,-0.26300328786535954,6961,True,False,False,False,False,True,False
5633,2539,1.0606063150806941,4.142421118578835,-0.2810267305009518,-0.2668554629123317,-0.25996395554903295,0.3471930667712252,0,False,False,True,False,False,False,False
5634,2397,-0.6129662448424282,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.3539865908180951,-0.26300328786535954,2113,False,False,False,False,False,True,False
5635,6517,-0.4037696748520379,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5215,True,False,False,True,False,True,False
5636,789,-0.19457310486164758,-0.33310465947702855,5.760840173755476,-0.198290467545552,-0.07160286172872742,1.8779746732005764,5620,True,True,False,False,False,False,False
5637,6519,-0.6129662448424282,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8397,True,False,False,True,True,False,False
5638,1837,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4310,True,False,True,True,False,True,False
5639,2540,-0.4037696748520379,-0.19078415097322232,-0.19830435405018437,-0.2835786325139853,0.5885494623679095,-0.25859435466711833,2755,False,False,False,False,False,False,False
5640,6504,0.29355222511592977,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6509,True,False,False,True,True,False,False
5641,6521,0.08435565512553946,0.3890962187816478,-0.2810267305009518,-0.2702000968326624,-0.2706259042558427,0.021813796741023236,5287,True,False,False,False,False,True,False
5642,6506,0.22382003511913298,-0.33310465947702855,-0.21585152481246836,-0.28023399859365455,-0.2706259042558427,0.4433078104928838,1000,True,False,False,False,False,True,False
5643,6156,-0.682698434839225,0.8493667994748083,-0.2810267305009518,0.20975487073479557,0.27402197551702195,-0.26300328786535954,3081,False,False,True,False,False,True,False
5644,1167,0.8514097450903039,-0.3315906115142221,-0.2810267305009518,1.0676534712996246,-0.2706259042558427,-0.26300328786535954,6587,False,False,True,False,False,True,False
5645,6507,1.4789994550614747,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3542,False,False,False,True,False,True,False
5646,6510,0.5027487951063201,-0.31947822781177054,-0.12623561699080368,-0.2835786325139853,0.1576290354676822,-0.24889470163098762,2194,False,False,False,False,False,True,False
5647,2399,-0.5432340548456314,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6334,True,False,True,True,False,True,False
5648,1171,1.130338505077491,1.2066821186971304,2.1398561500241575,-0.2835786325139853,0.2633600268102122,3.2632614840879675,6050,False,True,False,False,False,False,True
5649,1171,-0.19457310486164758,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7362,True,True,False,True,False,False,False
5650,6512,1.0606063150806941,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4433,True,False,False,True,False,True,False
5651,2543,-0.33403748485524115,-0.33310465947702855,-0.2352787495849971,0.7482409319080412,-0.2706259042558427,-0.26300328786535954,6429,True,False,False,False,True,False,False
5652,6523,-0.961627194826412,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6421,True,False,False,True,False,False,False
5653,2545,2.0368569750358487,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,1.496592093897873,-0.24713112835169113,4779,False,False,False,False,False,True,False
5654,1838,-1.1010915748200056,-0.290711316518448,-0.03285960114864958,0.3301616918667014,-0.2706259042558427,-0.26300328786535954,3876,False,False,False,False,False,True,False
5655,356,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7369,True,True,False,True,False,True,False
5656,356,-0.26430529485844434,-0.12113794468412567,2.5083467360321214,-0.2835786325139853,-0.2706259042558427,1.5446593234135404,2477,True,True,False,False,False,False,False
5657,1817,-0.33403748485524115,0.753981777818002,-0.2810267305009518,0.1595853619298348,-0.002300195134464047,0.07560278175956611,6669,False,False,False,False,False,True,False
5658,6514,-0.6129662448424282,-0.3285625155886092,-0.2810267305009518,-0.2835786325139853,0.4455016505515454,-0.26300328786535954,5992,False,False,False,False,False,True,False
5659,2401,0.3632844151127265,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1490,True,False,True,True,False,True,False
5660,2401,-1.1010915748200056,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7383,True,False,True,True,False,True,False
5661,2403,-0.12484091486485083,-0.33310465947702855,0.24476170769748648,-0.2835786325139853,-0.23864005813541347,-0.25859435466711833,5698,True,False,False,False,False,True,False
5662,6516,0.7119453650967104,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7244,False,False,False,True,False,False,False
5663,6516,-2.0076100447783634,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2141,False,False,False,True,False,True,False
5664,6516,-1.3102881448103958,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7727,False,False,False,False,False,True,False
5665,6516,-1.3800203348071927,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4352,False,False,False,True,False,True,False
5666,2548,0.3632844151127265,-0.33310465947702855,0.32560403013800915,0.17296389761115769,-0.2706259042558427,-0.013457668844906519,5229,False,False,False,False,False,False,False
5667,6516,-1.2405559548135991,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4190,False,False,False,False,False,True,False
5668,6516,-2.0076100447783634,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7548,False,False,False,True,False,True,False
5669,2550,-0.33403748485524115,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.25818696409789804,0.29340408175268234,414,False,False,False,False,False,True,False
5670,6518,-0.8918950048296153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1520,True,False,False,True,True,False,False
5671,2553,0.9211419350871006,-0.33310465947702855,-0.01781916906669187,-0.2835786325139853,-0.2697374085302752,-0.10869062592691685,4489,False,False,False,False,False,True,False
5672,2555,0.8514097450903039,1.1536904399989047,-0.24091891161573123,0.3519018123488511,-0.2706259042558427,-0.26300328786535954,7334,True,False,True,False,False,True,False
5673,357,0.5027487951063201,-0.33310465947702855,0.8645528464081603,14.864268392663837,-0.2697374085302752,-0.26123971458606304,3528,True,True,False,False,False,True,False
5674,84,-0.12484091486485083,-0.33310465947702855,0.8476323603159579,-0.2835786325139853,-0.0005232036833290891,0.9653255011646441,8157,False,True,False,False,False,False,False
5675,84,0.22382003511913298,-0.33310465947702855,0.21530752820365262,-0.2835786325139853,-0.2697374085302752,0.914181876065046,1709,False,True,False,False,False,True,True
5676,84,-1.2405559548135991,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6011,True,True,False,False,False,False,False
5677,6156,-0.19457310486164758,-0.33310465947702855,1.9988520992558043,-0.2835786325139853,0.656075137511038,-0.26300328786535954,4777,True,True,False,False,False,True,True
5678,84,-0.05510872486805407,-0.33310465947702855,4.056257871133603,-0.2835786325139853,-0.24485952821438584,-0.22332288908118855,7064,True,True,False,False,False,True,False
5679,1840,-0.26430529485844434,-0.33310465947702855,-0.26222619039850464,-0.2501322933106781,-0.2706259042558427,0.5667579400436379,3611,False,False,False,False,False,True,False
5680,6527,-1.6589490947943797,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,740,True,False,False,False,False,True,False
5681,6527,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2386,True,False,False,True,False,True,False
5682,6527,-1.1010915748200056,0.9568642048340662,-0.1889040839989608,-0.2718724137928278,-0.2706259042558427,-0.26212150122571126,2898,True,False,False,False,False,True,False
